,created_at,full_text,cleaned_text,retweeted_count,favorite_count,user
1135,Sat Apr 18 01:47:37 +0000 2020,@ucm_liege Je suis le concepteur du visionnage que j'ai envoyer à la FIFA et qui l'a entrer dans la loi du jeu en mars 2016 sans repondre à mes nombreux courrier ni indemnités,ucm liege Je suis le concepteur du visionnage que j'ai envoyer a la FIFA et qui l'a entrer dans la loi du jeu en mars 2016 sans repondre a mes nombreux courrier ni indemnites,0,0,mototouriste
1136,Fri Apr 17 21:43:38 +0000 2020,"Fous de rage, les Awans s'allient aux Liégeois de nouveau en guerre avec leur Prince-Évêque, pour sa part allié... aux Waroux qui deviennent les ennemis publics à Liège. Le 18 juin 1316, la Paix de Fexhe apaise momentanément les relations entre les Liégeois et le Prince-Évêque https://t.co/POhCRjsU10","Fous de rage, les Awans s'allient aux Liegeois de nouveau en guerre avec leur Prince-Eveque, pour sa part allie aux Waroux qui deviennent les ennemis publics a Liege Le 18 juin 1316, la Paix de Fexhe apaise momentanement les relations entre les Liegeois et le Prince-Eveque",0,2,LiveFromLiege
1137,Fri Apr 17 21:43:28 +0000 2020,"À Liège l'entente règne entre Grands et Petits, ainsi qu'avec le Chapitre dans l'attente de l'arrivée du nouveau Prince-Évêque. Fin décembre 1313 Adolphe de la Marck entre à #Liège où il impressionne la foule par ses talents de cavalier https://t.co/PRVDJt2Cwe","A Liege l'entente regne entre Grands et Petits, ainsi qu'avec le Chapitre dans l'attente de l'arrivee du nouveau Prince-Eveque Fin decembre 1313 Adolphe de la Marck entre a Liege ou il impressionne la foule par ses talents de cavalier",0,3,LiveFromLiege
1138,Fri Apr 17 21:43:23 +0000 2020,"Le fils de Humbert Corbeau, Guillaume de Bierset, lui succède comme seigneur d'Awans. Les Liégeois étant en guerre contre leur Prince-Évêque, les nobles hesbignons délaissent un temps leur guerre privée pour prendre part aux différentes phases de la guerre civile à #Liège","Le fils de Humbert Corbeau, Guillaume de Bierset, lui succede comme seigneur d'Awans Les Liegeois etant en guerre contre leur Prince-Eveque, les nobles hesbignons delaissent un temps leur guerre privee pour prendre part aux differentes phases de la guerre civile a Liege",0,2,LiveFromLiege
1139,Fri Apr 17 21:43:17 +0000 2020,"Suite à un assassinat, un allié des Awans, Aynechons le bâtard de Hognoul, est contraint au duel. Falos, valet des Waroux dont la force est redoutée, relève le défi. Les adversaires se donnent rendez-vous à midi sur la place Verte à #Liège https://t.co/Uea5kBiohc","Suite a un assassinat, un allie des Awans, Aynechons le batard de Hognoul, est contraint au duel Falos, valet des Waroux dont la force est redoutee, releve le defi Les adversaires se donnent rendez-vous a midi sur la place Verte a Liege",0,5,LiveFromLiege
1140,Fri Apr 17 21:43:09 +0000 2020,"Awans, 1297, Humbert Corbeau règne en seigneur. Son lointain cousin Guillaume le Jeune est pour sa part seigneur de Waroux. La rivalité existe déjà entre les deux clans mais c'est une femme qui servira de prétexte au déclenchement des hostilités #HistoiredeLiège #Liège https://t.co/ev0VBnaYIC","Awans, 1297, Humbert Corbeau regne en seigneur Son lointain cousin Guillaume le Jeune est pour sa part seigneur de Waroux La rivalite existe deja entre les deux clans mais c'est une femme qui servira de pretexte au declenchement des hostilites HistoiredeLiege Liege",0,1,LiveFromLiege
1141,Fri Apr 17 21:43:05 +0000 2020,"&lt;#HistoiredeLiège&gt;
La guerre des Awans et des Waroux (1297-1335). Ou ""comment la vendetta érigée en mode de vie a décimé la chevalerie hesbignonne"". Moitié Game of Thrones, moitié Sacré Graal: revenons sur 40 ans de guerre féodale #Liège https://t.co/n0jkqHQHBX","&lt;HistoiredeLiege&gt; La guerre des Awans et des Waroux (1297-1335) Ou ""comment la vendetta erigee en mode de vie a decime la chevalerie hesbignonne"" Moitie Game of Thrones, moitie Sacre Graal revenons sur 40 ans de guerre feodale Liege",15,49,LiveFromLiege
1142,Fri Apr 17 19:49:02 +0000 2020,"Amis bruxellois, carolos, gantois, louviérois, louvanistes,... rendez-vous compte : votre destination de vacances, cet été, sera peut-être bien #Liège :)
https://t.co/5GYMOCS1ok","Amis bruxellois, carolos, gantois, louvierois, louvanistes, rendez-vous compte votre destination de vacances, cet ete, sera peut-etre bien Liege )",0,3,Schreuer
1143,Fri Apr 17 18:49:32 +0000 2020,"« Car les supporters de toujours veulent chanter pour Liège, sans jamais rien lâcher, pour l'amour du maillot... » 
Dans sa série « Les clubs endormis » @ProximusSports revient sur l’Histoire du @rfcliege 👍🏼
https://t.co/NOvOA3BIIX
#RFCLiège #Liège #OldSchool @proximus","<< Car les supporters de toujours veulent chanter pour Liege, sans jamais rien lacher, pour l'amour du maillot >> Dans sa serie << Les clubs endormis >> ProximusSports revient sur l'Histoire du rfcliege RFCLiege Liege OldSchool proximus",1,5,JOHAN_1892
1144,Fri Apr 17 18:11:57 +0000 2020,"Quelque part à #Liège, ce soir 20h... ❤️ Hommage à #Christophe et au personnel soignant #confinement #covid19be #Aline https://t.co/84VoV3FZmA","Quelque part a Liege, ce soir 20h [] Hommage a Christophe et au personnel soignant confinement covid19be Aline",3,10,LiveFromLiege
1145,Fri Apr 17 17:53:53 +0000 2020,@lepetitportcord @AMENARTPOP Bonsoir..merci pour cette belle image..Bisous💋 de la province de Liège =Seraing👍prend soin de toi.,lepetitportcord AMENARTPOP Bonsoirmerci pour cette belle imageBisous de la province de Liege =Seraingprend soin de toi,1,2,JenBelgium
1146,Fri Apr 17 17:43:30 +0000 2020,"J'ai pu tester le micro #thronmax MDrill ONE et mon verdict est disponible sur @LesPdudimanche fonce vite le découvrir! 
Merci à @stealthgamerfr pour la confiance. à Liège, Belgium https://t.co/tw8TQFWDVz","J'ai pu tester le micro thronmax MDrill ONE et mon verdict est disponible sur LesPdudimanche fonce vite le decouvrir Merci a stealthgamerfr pour la confiance a Liege, Belgium",1,3,CHEBPLAY
1147,Fri Apr 17 16:59:26 +0000 2020,@FransVerlaine @LisaDumont2 @ClausVincent_1 @tinynews_be Constaté aussi sur la grand'route Liège-Trooz-Verviers devant chez moi.,FransVerlaine LisaDumont2 ClausVincent 1 tinynews be Constate aussi sur la grand'route Liege-Trooz-Verviers devant chez moi,0,1,DonyPJ1
1148,Fri Apr 17 14:43:22 +0000 2020,"Que penses-tu de la prochaine manette playstation? Sera-t-elle plus ergonomique pour toi que sa grande sœur la #Dualshock4 
#playstation #gamer #games #sony #dualsenses #nextgen à Wandre, Liege, Belgium https://t.co/sLo5WJjDEN","Que penses-tu de la prochaine manette playstation Sera-t-elle plus ergonomique pour toi que sa grande soeur la Dualshock4 playstation gamer games sony dualsenses nextgen a Wandre, Liege, Belgium",0,0,CHEBPLAY
1149,Fri Apr 17 12:53:54 +0000 2020,"@SNCB Hellow #sncb @Infrabel_FR ça roule ? 

L'axe #liers ➡️ #liege #guillemins reprendra-t-il le lundi 20 avril 2020 comme prévu ? 🏖",SNCB Hellow sncb Infrabel FR ca roule L'axe liers [] liege guillemins reprendra-t-il le lundi 20 avril 2020 comme prevu,0,0,oasismeuseliege
1150,Fri Apr 17 11:26:05 +0000 2020,Coronavirus: le couple royal met en avant l’ensemble du personnel de l’hôpital de la Citadelle à Liège https://t.co/yFHGSCziaY,Coronavirus le couple royal met en avant l'ensemble du personnel de l'hopital de la Citadelle a Liege,0,2,LaMeuse_be
1151,Fri Apr 17 10:10:10 +0000 2020,Le laboratoire de @CHRCitadelle #Liège effectue les tests de dépistage et gère les données épidémiologiques liées au #Covid_19 #hôpital #EnsembleContreCorona #MonarchieBe #COVID19BE https://t.co/srSSUF6Po3,Le laboratoire de CHRCitadelle Liege effectue les tests de depistage et gere les donnees epidemiologiques liees au Covid 19 hopital EnsembleContreCorona MonarchieBe COVID19BE,31,145,MonarchieBe
1152,Fri Apr 17 10:08:05 +0000 2020,Liège: une société flémalloise va produire près de 100.000 écouvillons par semaine https://t.co/De3iHOEvAP,Liege une societe flemalloise va produire pres de 100000 ecouvillons par semaine,0,1,LaMeuse_be
1153,Fri Apr 17 09:41:47 +0000 2020,"Le service de conciergerie de @CHRCitadelle à #Liège est un pilier important pour le soutien des employés, le bien-être des patients et la centralisation des différents dons. #EnsembleContreCorona #hôpital #COVID19BE #MonarchieBe https://t.co/guCRT3uuZw","Le service de conciergerie de CHRCitadelle a Liege est un pilier important pour le soutien des employes, le bien-etre des patients et la centralisation des differents dons EnsembleContreCorona hopital COVID19BE MonarchieBe",39,196,MonarchieBe
1154,Fri Apr 17 09:29:41 +0000 2020,"Humbert Corbeau, Aynechons le bâtard de Hognoul... Je ne sais pas si la guerre Awans Waroux me fait plus penser à la Chanson de Roland ou à Sacré Graal 😂 (je mets tout ça en ordre et j'arrive) #HistoiredeLiège #Liège","Humbert Corbeau, Aynechons le batard de Hognoul Je ne sais pas si la guerre Awans Waroux me fait plus penser a la Chanson de Roland ou a Sacre Graal (je mets tout ca en ordre et j'arrive) HistoiredeLiege Liege",1,3,LiveFromLiege
1155,Fri Apr 17 09:11:46 +0000 2020,"@DenhezFred @MediapartBlogs C’est un fait. La route de la soie confère à Liège, plateforme logistique 📍, le statut de porte d’où s’engouffrent non plus seulement des marchandises mais aussi un courant géopolitique ♟ https://t.co/kv3dLWIj7R","DenhezFred MediapartBlogs C'est un fait La route de la soie confere a Liege, plateforme logistique , le statut de porte d'ou s'engouffrent non plus seulement des marchandises mais aussi un courant geopolitique",1,0,leperec
1156,Fri Apr 17 08:28:10 +0000 2020,@HugoPoliart à liège il y a bcp de night shops qui ont un rayon dvd pcq un règlement communal les privilégie en heures d'ouvertures et autorisations de ventes de boissons alcoolisées si mes souvenirs sont bons,HugoPoliart a liege il y a bcp de night shops qui ont un rayon dvd pcq un reglement communal les privilegie en heures d'ouvertures et autorisations de ventes de boissons alcoolisees si mes souvenirs sont bons,0,0,Hugues
1157,Fri Apr 17 08:03:02 +0000 2020,"Ce qui est paradoxal, c'est qu'en me promenant avec mon chien, je ne croise d'habitude personne ou presque, dans le petits bois et terrils. Depuis le confinement, c'est hyper fréquenté. :-) #liege","Ce qui est paradoxal, c'est qu'en me promenant avec mon chien, je ne croise d'habitude personne ou presque, dans le petits bois et terrils Depuis le confinement, c'est hyper frequente -) liege",0,4,Niala_V
1158,Fri Apr 17 07:29:36 +0000 2020,"Une image par jour... on reste en contact! 🙂
Envie de prendre le large... Embarquement immédiat! :-)

Photo: détail d'une porte de la rue du Palais à Liège. https://t.co/frkCM2ivxe",Une image par jour on reste en contact Envie de prendre le large Embarquement immediat -) Photo detail d'une porte de la rue du Palais a Liege,0,0,jmomusique
1159,Fri Apr 17 07:14:57 +0000 2020,"@ZenTechBE , société soutenue par la @SOGEPA_Wallonie  a reçu son agrégation ! Un million de tests sérologiques seront produits chaque mois pour dépister le #coronavirus @sudpresseonline https://t.co/N9RWcyBxNG","ZenTechBE , societe soutenue par la SOGEPA Wallonie a recu son agregation Un million de tests serologiques seront produits chaque mois pour depister le coronavirus sudpresseonline",0,0,SOGEPA_Wallonie
1160,Fri Apr 17 06:07:00 +0000 2020,Tests sérologiques produits à Liège. Zentech met le turbo! Bravo! https://t.co/K3NWxJP8TW via @RTBF @ZenTechBE,Tests serologiques produits a Liege Zentech met le turbo Bravo via RTBF ZenTechBE,1,8,LoicQuinton
1161,Fri Apr 17 05:32:49 +0000 2020,La belle histoire! Le personnel des Ateliers Jean Del'Cour (protégé par les visières du @RElabLiege) emballent trente mille tests par jour fabriqués par @ZenTechBE #covid19 #strongertogether https://t.co/QDKYNW0vUe via @rtbfinfo,La belle histoire Le personnel des Ateliers Jean Del'Cour (protege par les visieres du RElabLiege) emballent trente mille tests par jour fabriques par ZenTechBE covid19 strongertogether via rtbfinfo,1,3,Noshaq_be
1162,Fri Apr 17 04:36:04 +0000 2020,"Andrea, un agent de sécurité bien connu à Liège, est décédé du Covid-19 ce jeudi: âgé de 59 ans, il venait d’être papa en février https://t.co/50x9IRarOs","Andrea, un agent de securite bien connu a Liege, est decede du Covid-19 ce jeudi age de 59 ans, il venait d'etre papa en fevrier",0,1,LaMeuse_be
1163,Fri Apr 17 01:59:16 +0000 2020,"chelou comme blaze jimobscur ça se voit il me follow juste pcq jsuis de liege comme lui

un de mes meilleurs bro, bientôt la traphouse https://t.co/CqpMEWprB8","chelou comme blaze jimobscur ca se voit il me follow juste pcq jsuis de liege comme lui un de mes meilleurs bro, bientot la traphouse",0,1,_alzn
1164,Thu Apr 16 23:34:41 +0000 2020,Les Ardentes peut-être en septembre prochain ? - RTC T�l� Li�ge https://t.co/cNtcxJ7bMi via @RTC_Tele_Liege,Les Ardentes peut-etre en septembre prochain - RTC Tl Lige via RTC Tele Liege,0,0,moncoeur1971
1165,Thu Apr 16 20:49:03 +0000 2020,"Je propose qu'on reporte les festivités du 15 août (assomption) à Liège au 25 mars (annonciation). Comme ça, on fête la montée au (7e) ciel de Marie le jour où elle se fait féconder. Logique non ? @Willy_Demeyer","Je propose qu'on reporte les festivites du 15 aout (assomption) a Liege au 25 mars (annonciation) Comme ca, on fete la montee au (7e) ciel de Marie le jour ou elle se fait feconder Logique non Willy Demeyer",0,10,stephanegillon2
1166,Thu Apr 16 18:13:41 +0000 2020,1 million de tests rapides Covid 19 peuvent être produits à Liège  - RTC T�l� Li�ge https://t.co/3HbJxaCaMT via @RTC_Tele_Liege,1 million de tests rapides Covid 19 peuvent etre produits a Liege - RTC Tl Lige via RTC Tele Liege,0,0,moncoeur1971
1167,Thu Apr 16 17:28:04 +0000 2020,Liège et Seraing interdisent les visites dans les homes: les deux villes jugent que le risque de propagation du virus y reste trop élevé https://t.co/986JemCr5Y,Liege et Seraing interdisent les visites dans les homes les deux villes jugent que le risque de propagation du virus y reste trop eleve,0,2,LaMeuse_be
1168,Thu Apr 16 17:21:08 +0000 2020,@TPMP @jmmaireofficiel Très émouvant jean mi mais ose dire au gens que tu aimes de leur dire Patrick de liège en Belgique,TPMP jmmaireofficiel Tres emouvant jean mi mais ose dire au gens que tu aimes de leur dire Patrick de liege en Belgique,1,2,BougentP
1169,Thu Apr 16 16:50:26 +0000 2020,@TPMP @Cyrilhanouna @NIKIfr_ @HopitalCochin @HotelDieuParis @APHP En Belgique c'est pire ont doit l'appeler bob bien obligé de boire ha ha ha MDR bonne soirée à vous tous biz Patrick de liège en Belgique,TPMP Cyrilhanouna NIKIfr HopitalCochin HotelDieuParis APHP En Belgique c'est pire ont doit l'appeler bob bien oblige de boire ha ha ha MDR bonne soiree a vous tous biz Patrick de liege en Belgique,1,1,BougentP
1170,Thu Apr 16 16:17:05 +0000 2020,"🔴 NEWS ⚪️

Mehdi #Carcela a fait un don de 33.000€ au CHR de Liège afin d’offrir un respirateur pour les patients atteint du Covid-19. 👏🏼❤️ https://t.co/NvfSOeRpj9",NEWS [][] Mehdi Carcela a fait un don de 33000EUR au CHR de Liege afin d'offrir un respirateur pour les patients atteint du Covid-19 [],14,96,standard_bel
1171,Thu Apr 16 16:08:25 +0000 2020,"Liège et Seraing ont tranché: elles interdisent la reprise des visites dans les maisons de repos et de soins situées sur leur territoire.
➡️""Le risque de propagation du virus est trop élevé"", juge @Willy_Demeyer 
#Liège #Seraing #Wallonie #COVID19 #LaMeuse
https://t.co/awtUvFvgMj","Liege et Seraing ont tranche elles interdisent la reprise des visites dans les maisons de repos et de soins situees sur leur territoire []""Le risque de propagation du virus est trop eleve"", juge Willy Demeyer Liege Seraing Wallonie COVID19 LaMeuse",4,7,GasGrosjean
1172,Thu Apr 16 16:03:25 +0000 2020,"Si tu entends Rose Tatoo des Dropkick Murphys par ta fenêtre, alors tu habites près de chez moi
🌹🍻 🤘 #Liège #confinement","Si tu entends Rose Tatoo des Dropkick Murphys par ta fenetre, alors tu habites pres de chez moi Liege confinement",0,4,LiveFromLiege
